RELATIONSHIPID	CONCEPTID1	RELATIONSHIPTYPE	CONCEPTID2	CHARACTERISTICTYPE	REFINABILITY	RELATIONSHIPGROUP
2843359027	87281005	116680003	419620001	0	0	0
2617818024	268509003	260686004	360152008	0	1	1
2851069027	398827000	116680003	418039004	0	0	0
2850845024	417953004	116680003	373272007	0	0	0
692276027	126598008	363698007	21793004	0	1	1
713740025	361380005	123005000	278197002	3	0	0
166868022	13648007	116680003	113343008	0	0	0
1897310029	49076000	272741003	182353008	1	2	0
1319515025	125615005	246456000	288526004	1	2	0
1259082029	75570004	246456000	288526004	1	2	0
174527021	17398003	116680003	91744000	0	0	0
1167229021	18994009	260507000	309795001	1	2	0
2799860024	274423009	260686004	129289008	0	1	1
2551390027	80659006	116680003	19660004	0	0	0
1243804026	66112004	246112005	272141005	1	2	0
2605497025	160377001	408732007	303071001	0	1	1
557771023	248718009	363698007	51114001	0	1	0
1510208023	240134003	246456000	288526004	1	2	0
671483027	308734009	123005000	362030008	3	0	0
1284866024	91858008	246456000	288526004	1	2	0
2549295025	62056004	116680003	363662004	0	0	0
2034210027	54066008	116680003	49596003	0	0	0
1257651021	74732009	246456000	288526004	1	2	0
2640219029	401047000	408730004	385648002	0	1	0
62025024	244261004	116680003	310833002	0	0	0
201626025	32964001	116680003	106762008	0	0	0
650905020	298258006	363714003	250124002	0	1	0
684347029	332709000	123005000	128530007	3	0	0
1663911029	301810000	116680003	123946008	0	0	0
136254026	119205003	116680003	119206002	0	0	0
2014425023	387749002	116680003	229931005	0	0	0
2761771022	414025005	246112005	272141005	1	2	0
2740532023	255324009	116680003	415178003	0	0	0
2465448024	219008007	116680003	292700004	0	0	0
68793022	249585009	116680003	106100005	0	0	0
1886280027	314791004	272741003	182353008	1	2	0
862203029	75472005	123005000	361982005	3	0	0
1531334025	263017003	246112005	272141005	1	2	0
1917588023	119190009	116680003	372208001	0	0	0
3010199021	422587007	116680003	386618008	0	0	0
2678895022	401193004	408732007	410604004	0	1	1
313900022	363346000	116680003	55342001	0	0	0
2543679028	129302003	116680003	129316008	0	0	0
100598022	281244004	116680003	61685007	0	0	0
2183790024	106906000	370124000	115986002	2	0	0
2010564025	386050002	116680003	34012005	0	0	0
719881023	362010009	123005000	278198007	3	0	0
2784302021	416237000	408730004	385660001	0	1	0
2784255028	415994006	272741003	24028007	0	1	0
21706028	10668002	116680003	14319004	0	0	0
794713027	49076000	123005000	361827000	3	0	0
2840964023	12535006	116680003	418560003	0	0	0
2766920029	278378007	116680003	82407001	0	0	0
84061023	262202000	116680003	363675004	0	0	0
697856022	128520003	123005000	361384001	3	0	0
2232273024	87953007	116680003	304582006	0	0	0
1713256025	373405005	116680003	363171009	0	0	0
673079026	310651003	123005000	182046008	3	0	0
100905024	281467004	116680003	43799004	0	0	0
1942875025	21844003	123005000	118760003	3	0	0
3000746027	40768004	116680003	422614002	0	0	0
1827027023	287620002	168666000	43748006	2	0	0
3103550021	119523007	263502005	288524001	1	2	0
2685408029	415671008	116680003	264395009	0	0	0
1166637029	18629005	260507000	309795001	1	2	0
664473026	304149004	123005000	243996003	3	0	0
2264466023	360978000	123005000	278859004	3	0	0
2579984022	266894000	408731000	410512000	0	1	1
2774555021	269105005	116680003	417076003	0	0	0
677432021	314250002	123005000	181216001	3	0	0
1699834022	333117008	116680003	363743006	0	0	0
847553021	69608005	123005000	181217005	3	0	0
3179382020	60413009	116680003	289960006	0	0	0
1713614021	370136006	116680003	370115009	0	0	0
2769528029	129290004	116680003	363660007	0	0	0
233461022	52479005	116680003	18373002	0	0	0
1979318020	300358007	116680003	386618008	0	0	0
2833173025	417662000	246090004	71388002	1	2	0
2231449028	7890003	116680003	399269003	0	0	0
2704464021	408099007	116680003	105785002	0	0	0
100574026	281231009	116680003	123850002	0	0	0
2951593025	421976005	42752001	421961002	0	1	0
782085022	44029006	272741003	7771000	0	1	0
1980238023	303402001	123005000	118760003	3	0	0
776497021	4180000	272741003	51440002	0	1	0
61502029	243814003	116680003	363787002	0	0	0
3181288027	123737005	116680003	427686004	0	0	0
585359024	113251008	123005000	361384001	3	0	0
3009178024	387717002	116680003	229931005	0	0	0
245071029	59621000	116680003	38341003	0	0	0
214974022	41052006	116680003	244567004	0	0	0
3156774021	416462003	263502005	288524001	1	2	0
3231453025	128942007	246075003	36272005	0	1	0
5026026	102574007	116680003	102572006	0	0	0
140357029	312851005	116680003	20135006	0	0	0
2699424022	363229000	116680003	300861003	0	0	0
3172880022	123735002	116680003	281958007	0	0	0
2462923021	64572001	116680003	404684003	0	0	0
2792231024	209389000	363698007	362912003	0	1	2
3041851020	38102005	405813007	28231008	0	1	1
607964027	280128006	363698007	87784001	0	1	0
2529222028	103715008	116680003	128538000	0	0	0
131008027	304573000	116680003	4527007	0	0	0
3222095023	267930004	116680003	363660007	0	0	0
1650826026	176234008	116680003	288013007	0	0	0
667581022	118935006	363698007	29836001	0	1	0
3177636029	244216003	116680003	22286001	0	0	0
127889024	302512001	116680003	116004006	0	0	0
702960029	360357006	123005000	361384001	3	0	0
141521029	314262003	116680003	51114001	0	0	0
781311025	43693005	123005000	181255000	3	0	0
2766332021	263017003	116680003	127278005	0	0	0
51485029	236437007	116680003	90708001	0	0	0
720000028	362041005	123005000	302551006	3	0	0
2839634022	120200004	116680003	284365007	0	0	0
786107028	45653009	123005000	181216001	3	0	0
1799219024	311774002	260686004	129304002	0	1	1
319692028	170637003	116680003	243853007	0	0	0
2040767026	7163005	363698007	35461009	0	1	1
2831660021	415993000	246456000	288526004	1	2	0
3008312026	195979001	116680003	41427001	0	0	0
1244565026	66579008	246456000	288526004	1	2	0
141702023	314403009	116680003	116370005	0	0	0
2642569026	387632002	149016008	410024004	2	0	0
2563841026	373231005	116680003	410942007	0	0	0
672098021	119262002	123005000	1910005	3	0	0
1253403022	72048003	246112005	272141005	1	2	0
282241022	82568006	116680003	21844003	0	0	0
1713837029	373873005	116680003	138875005	0	0	0
3187528021	93143009	363698007	57171008	0	1	1
1910457024	103708000	116680003	387713003	0	0	0
604389024	278198007	123005000	38266002	3	0	0
1163935027	17006003	260507000	309795001	1	2	0
698081024	128598002	363698007	48075008	0	1	0
129506027	303549000	116680003	90572001	0	0	0
662516026	303549000	123005000	181216001	3	0	0
1857900020	22286001	272741003	182353008	1	2	0
2563857026	373289004	116680003	410942007	0	0	0
1380647029	195979001	246456000	288526004	1	2	0
2761797027	414030009	246456000	288526004	1	2	0
2997047023	424832003	116680003	129284003	0	0	0
61638029	243983004	116680003	82849001	0	0	0
2997106023	422697005	116680003	423857001	0	0	0
1993615025	337093006	116680003	363662004	0	0	0
2301861025	116147009	260507000	309795001	1	2	0
256570024	66680001	116680003	13321001	0	0	0
1017073028	312133006	246075003	49872002	0	1	0
3131988023	239953001	263502005	288524001	1	2	0
2938942025	10668002	116680003	17386008	0	0	0
1148760029	7523003	246112005	272141005	1	2	0
606107025	279062009	363698007	26107004	0	1	0
1380332028	195898003	246112005	272141005	1	2	0
1936900024	195878008	116680003	6142004	0	0	0
2467547027	405952001	116680003	69536005	0	0	0
1181996029	28119000	246456000	288526004	1	2	0
889700023	8613002	363704007	66754008	0	1	1
91234029	272631008	116680003	52731004	0	0	0
1826985022	282744003	168666000	123397009	2	0	0
775044026	41224006	272741003	7771000	0	1	0
135790026	308502002	116680003	243851009	0	0	0
106793021	285201006	116680003	276339004	0	0	0
2985199021	236188004	405814001	87953007	0	1	1
1703996029	372029004	116680003	8279000	0	0	0
1814368029	373410009	116676008	7906001	0	1	1
3039434020	27624003	263502005	90734009	0	1	0
597382024	272631008	123005000	302553009	3	0	0
2845918027	219036002	116680003	292548001	0	0	0
1513064026	240635003	246112005	272141005	1	2	0
550251029	244216003	123005000	362030008	3	0	0
1320671025	127035006	246112005	272141005	1	2	0
3167096028	80050006	260507000	309795001	1	2	0
2769851023	361993007	116680003	272652000	0	0	0
3058340026	231361000	363699004	19923001	0	1	1
148187026	325267004	116680003	33124007	0	0	0
667660025	306721000	123005000	38266002	3	0	0
1592924025	293453002	246456000	288526004	1	2	0
163512027	128313009	116680003	118676000	0	0	0
2186829028	309297008	149016008	239516002	2	0	0
474621026	107907001	363704007	86762007	0	1	1
3065947024	233682008	42752001	418925002	0	1	0
151844028	334251007	116680003	272181003	0	0	0
153107020	122490001	116680003	116003000	0	0	0
2769184020	417437006	116680003	416152001	0	0	0
740799021	27464007	123005000	279972009	3	0	0
475986025	108021004	363704007	49917003	0	1	1
1929371023	174035000	116680003	384719006	0	0	0
719877023	362008007	123005000	302509004	3	0	0
2192071026	81699001	149016008	384728007	2	0	0
3034961029	123014005	405813007	12921003	0	1	1
120728023	297223007	116680003	264585001	0	0	0
1638685021	362958002	260870009	272125009	1	2	0
115380028	293304001	116680003	62014003	0	0	0
364799027	194757006	116680003	363660007	0	0	0
27868027	108972005	116680003	14833006	0	0	0
2503974023	219040006	168666000	292617004	2	0	0
2602883023	85189001	116676008	4532008	0	1	1
454841023	181255000	123005000	181254001	3	0	0
1810643029	274103002	116676008	23583003	0	1	1
1583192028	292044008	246112005	272141005	1	2	0
477616023	108273007	260686004	278110001	0	1	1
3155983025	408638001	263502005	288524001	1	2	0
1639136020	363068004	260870009	272125009	1	2	0
768906023	38848004	123005000	181244000	3	0	0
1380319022	195893007	246456000	288526004	1	2	0
660283022	302510009	123005000	181217005	3	0	0
17566022	185720008	116680003	310427004	0	0	0
454839022	181254001	123005000	256876008	3	0	0
723386025	362899007	123005000	181216001	3	0	0
2402746023	389145006	246456000	288526004	1	2	0
32111027	223683005	116680003	223658005	0	0	0
797799020	50417007	246075003	36272005	0	1	0
3156473027	414030009	263502005	288524001	1	2	0
2688006022	128089006	116680003	363743006	0	0	0
1141159024	2935001	246456000	288526004	1	2	0
768864023	38829003	260686004	129304002	0	1	0
811373027	55460000	123005000	229757002	3	0	0
1907549028	86598002	272741003	182353008	1	2	0
3209098029	240201007	116676008	108369006	0	1	2
1309953021	118930001	246456000	288526004	1	2	0
1710893029	372580007	116680003	373272007	0	0	0
2877749024	309677005	418775008	5880005	0	1	0
276556023	7906001	116680003	125673005	0	0	0
177212028	18867006	116680003	118956008	0	0	0
97204025	278859004	116680003	278195005	0	0	0
2536394025	277889008	116680003	408739003	0	0	0
1049722025	195893007	363698007	39607008	0	1	1
292212027	88279005	116680003	350060009	0	0	0
2730558020	27063009	405813007	28231008	0	1	1
1902722020	68930004	272741003	182353008	1	2	0
2406244024	397748008	246112005	272141005	1	2	0
707234029	15197002	363704007	13648007	0	1	1
1910219022	10200004	123005000	118760003	3	0	0
1189090020	32485007	260870009	272125009	1	2	0
2997048029	424832003	116680003	129325002	0	0	0
2968650029	387718007	260686004	129433002	0	1	1
2535880026	263491009	116680003	408739003	0	0	0
163518028	128315002	116680003	20946005	0	0	0
1740048028	279501005	123005000	302553009	3	0	0
10436026	1040005	116680003	125171008	0	0	0
391236029	274103002	116680003	233604007	0	0	0
2943881029	164182009	116680003	271882006	0	0	0
610412021	281415003	123005000	128530007	3	0	0
3010334022	424372002	116680003	267038008	0	0	0
3238475022	274391001	260686004	129316008	0	1	1
1324718026	129233004	260870009	272125009	1	2	0
265234028	72048003	116680003	85189001	0	0	0
174726026	361373008	116680003	23043003	0	0	0
1150584026	8613002	260507000	309795001	1	2	0
182022029	20795001	116680003	119181002	0	0	0
2717213020	282100009	246075003	105590001	0	1	0
3116453020	202257007	263502005	288524001	1	2	0
3221449022	384726006	116680003	416621003	0	0	0
273674025	77309002	116680003	87172008	0	0	0
2997118025	423713007	116680003	422723007	0	0	0
1235969022	61310001	260870009	272125009	1	2	0
2734231023	54097007	363705008	250271003	0	1	0
1830098028	367636007	370124000	3898006	2	0	0
1983185023	310656008	116680003	363664003	0	0	0
1322386022	127777001	260870009	272125009	1	2	0
211307021	38936003	116680003	366157005	0	0	0
2456973020	246188002	116680003	363661006	0	0	0
612197027	281906001	123005000	229765004	3	0	0
1432764026	208754006	246112005	272141005	1	2	0
840911028	6685009	123005000	362784000	3	0	0
2771447026	62014003	116680003	282100009	0	0	0
610413027	281415003	123005000	361103004	3	0	0
193742022	28119000	116680003	31992008	0	0	0
3104895029	128136007	263502005	288524001	1	2	0
191148023	26548008	116680003	22091006	0	0	0
2590622022	128999004	116676008	409774005	0	1	1
664221025	118672003	363704007	113257007	0	1	0
1322882028	128121009	246112005	272141005	1	2	0
2843116027	7895008	116680003	75478009	0	0	0
1984817026	314524002	116680003	119186007	0	0	0
34215026	225308005	116680003	225318000	0	0	0
1278441025	87628006	246456000	288526004	1	2	0
665360024	304692008	123005000	128530007	3	0	0
2471480029	372810006	116680003	373692009	0	0	0
558970025	249585009	363698007	89837001	0	1	0
3029172029	266361008	363698007	20139000	0	1	0
2776037024	416207009	116680003	115195009	0	0	0
209224021	37661000	116680003	118826000	0	0	0
875305029	80612004	246075003	79357004	0	1	0
92127020	115196005	116680003	115195009	0	0	0
1651868020	105606008	116680003	123397009	0	0	0
3256810029	49006001	405814001	89837001	0	1	2
3105091027	128997002	263502005	288524001	1	2	0
3169351022	90821003	263502005	288524001	1	2	0
124595020	300050005	116680003	41175001	0	0	0
2033669022	52621004	260686004	129433002	0	1	1
210520028	38481006	116680003	90708001	0	0	0
2765255028	110634007	116680003	39132006	0	0	0
1982017026	308499001	116680003	58909005	0	0	0
1141158027	2935001	246112005	272141005	1	2	0
144711022	120230007	116680003	33883002	0	0	0
130264027	304062003	116680003	306955007	0	0	0
2639051027	394700004	260686004	360152008	0	1	0
1962072020	281011001	260686004	302199004	0	1	1
3241926022	409665004	363698007	39607008	0	1	1
93644027	276239002	116680003	243120004	0	0	0
834980029	64531003	363698007	45206002	0	1	1
1222610025	53084003	246112005	272141005	1	2	0
1777688025	75325006	363699004	286862003	0	1	1
2832181020	416621003	260507000	309795001	1	2	0
1493536028	236246004	260507000	309795001	1	2	0
2997104021	422614002	116680003	51185008	0	0	0
2238157025	363605000	116680003	127865000	0	0	0
163650028	128394004	116680003	10849003	0	0	0
1203734026	41368006	246456000	288526004	1	2	0
114695026	292700004	116680003	292670005	0	0	0
204191026	34565006	116680003	22911007	0	0	0
652946021	299231009	363698007	24136001	0	1	0
3178220022	89587004	116680003	68386008	0	0	0
889070029	85876005	260686004	129284003	0	1	2
91390022	272725004	116680003	245857005	0	0	0
2460503020	128598002	116680003	106077005	0	0	0
315316027	162783008	116680003	268918008	0	0	0
298609025	91860005	116680003	91854005	0	0	0
251128022	63332003	116680003	84100007	0	0	0
2645589021	408879002	260870009	272125009	1	2	0
2686482020	413674002	116680003	91720002	0	0	0
424738024	364708003	116680003	363787002	0	0	0
1664583021	118959001	116680003	118292001	0	0	0
1393060024	198609003	246456000	288526004	1	2	0
2000103022	372481008	116680003	373249005	0	0	0
2688012028	128122002	116680003	363660007	0	0	0
140108024	312717002	116680003	26107004	0	0	0
1948954026	236223001	260686004	360147003	0	1	1
2765258026	110635008	116680003	61379005	0	0	0
1658846021	250428009	116680003	373249005	0	0	0
905032022	91689009	123005000	38266002	3	0	0
339253020	242070005	116680003	55566008	0	0	0
1394916028	198941007	246456000	288526004	1	2	0
1769260023	49917003	123005000	63337009	3	0	0
1664576025	118935006	116680003	128121009	0	0	0
2545840022	31435000	116680003	413344004	0	0	0
1514863025	240949005	260870009	272125009	1	2	0
2646047026	409665004	246112005	272141005	1	2	0
2840484029	419901001	116680003	292041000	0	0	0
3114124029	198941007	263502005	288524001	1	2	0
240331026	5668004	116680003	122865005	0	0	0
723212024	362874006	123005000	38266002	3	0	0
2994952022	286565005	116680003	363687006	0	0	0
1322245028	127321000	246456000	288526004	1	2	0
142057025	314634000	116680003	361729006	0	0	0
112033022	11705000	116680003	49872002	0	0	0
270327027	7523003	116680003	128135006	0	0	0
100614027	281252001	116680003	12921003	0	0	0
1519147021	243120004	260870009	272125009	1	2	0
3173158025	741007	116680003	392064002	0	0	0
131811025	118804001	116680003	118672003	0	0	0
2980822022	236186000	405814001	87953007	0	1	1
2589170023	410024004	363699004	20568009	0	1	1
2229776024	61626005	116680003	363660007	0	0	0
165288023	129285002	116680003	129284003	0	0	0
3157472028	421310001	263502005	288524001	1	2	0
213084025	39937001	116680003	127856007	0	0	0
3170564027	95436008	263502005	288524001	1	2	0
1683031023	80146002	116680003	27010001	0	0	0
3178996026	300576004	116680003	363660007	0	0	0
2543485027	127489000	116680003	410662002	0	0	0
2575962028	240201007	363698007	41052006	0	1	2
67355027	248326004	116680003	363789004	0	0	0
2407596027	399072004	246456000	288526004	1	2	0
2186591028	27252002	168666000	387965008	2	0	0
1813781027	372184005	123005000	302536002	3	0	0
1269558028	82035006	260870009	272125009	1	2	0
1639518025	363169009	246112005	272141005	1	2	0
3179158021	360523004	116680003	363660007	0	0	0
243710027	58800005	116680003	243229006	0	0	0
298564028	91831001	116680003	91805003	0	0	0
298302028	91690000	116680003	91689009	0	0	0
691110021	125615005	116676008	125673005	0	1	1
179245022	362168008	116680003	245424001	0	0	0
180373020	362590003	116680003	278195005	0	0	0
2649248028	5476005	149016008	415530009	2	0	0
39956023	229761008	116680003	67734004	0	0	0
1915142020	110969006	370133003	65216001	0	1	0
3034518023	421371008	272741003	182353008	0	1	0
601842025	277132007	363703001	262202000	0	1	0
1720714027	106064001	363698007	113257007	0	1	0
2538795024	118169006	116680003	410662002	0	0	0
3094868021	196781001	116676008	4532008	0	1	1
2570389026	225793008	363714003	363896009	0	1	0
3133316028	24448007	263502005	288524001	1	2	0
2768947026	417076003	116680003	298767005	0	0	0
769603023	39132006	123005000	262225004	3	0	0
549817023	244019002	123005000	182281004	3	0	0
91200025	272610005	116680003	123852005	0	0	0
1215316022	48661000	246456000	288526004	1	2	0
61209021	243611009	116680003	243599004	0	0	0
2779176022	236645006	363698007	89837001	0	1	1
749664023	31094006	123005000	181216001	3	0	0
3156469025	414026006	263502005	288524001	1	2	0
1243308023	65801008	260507000	309795001	1	2	0
1838458023	181326006	272741003	182353008	1	2	0
1502143028	238297001	260870009	272125009	1	2	0
2940226026	303607000	116680003	272181003	0	0	0
726813029	21844003	123005000	302553009	3	0	0
2566763024	413344004	123005000	229765004	3	0	0
146410021	78621006	116680003	138875005	0	0	0
475985026	108021004	260686004	129284003	0	1	1
22066023	200812001	116680003	528006	0	0	0
100429024	281159003	116680003	281157001	0	0	0
844796023	68386008	260686004	129303008	0	1	1
2728312028	127068004	116676008	414414006	0	1	0
1276639026	86406008	246112005	272141005	1	2	0
3178870027	314295009	116680003	363660007	0	0	0
1969045029	292040004	246075003	373265006	0	1	0
2851675024	419151007	116680003	372695000	0	0	0
675371024	312763008	123005000	128530007	3	0	0
1680382025	67866001	116680003	373245004	0	0	0
1635108024	315614006	260870009	272125009	1	2	0
3135813025	263051004	263502005	288524001	1	2	0
735089020	25087005	123005000	38266002	3	0	0
1535871029	266365004	246112005	272141005	1	2	0
61507024	243851009	116680003	308537004	0	0	0
130344023	304149004	116680003	90780006	0	0	0
178891027	362041005	116680003	32062004	0	0	0
2686968029	413350009	116680003	243796009	0	0	0
1650828025	176234008	116680003	112902005	0	0	0
133994026	118976002	116680003	25087005	0	0	0
2548287024	52765003	116680003	71861002	0	0	0
1309442022	118668002	260507000	309795001	1	2	0
180950024	362785004	116680003	32153003	0	0	0
585200029	113192009	123005000	278858007	3	0	0
2183788023	106904002	168666000	387965008	2	0	0
3139503020	282100009	263502005	288524001	1	2	0
2553522022	362988006	116680003	14766002	0	0	0
3251062027	428758003	260686004	129303008	0	1	1
137441029	119330002	116680003	119376003	0	0	0
606802023	279501005	123005000	362206001	3	0	0
1281454020	89587004	260870009	272125009	1	2	0
17019027	184611002	116680003	60859004	0	0	0
749325028	30938003	123005000	38266002	3	0	0
2566762025	413344004	123005000	362608006	3	0	0
2504377026	371306002	168666000	111139005	2	0	0
2764399028	202218004	116680003	417076003	0	0	0
1186026021	30556007	246112005	272141005	1	2	0
604844025	278384005	123005000	361993007	3	0	0
2839361026	304275008	116680003	116566001	0	0	0
1375130020	194788005	246456000	288526004	1	2	0
2230875025	72704001	116680003	400015001	0	0	0
255619029	66112004	116680003	78516000	0	0	0
1903369022	71341001	272741003	182353008	1	2	0
348639024	312133006	116680003	312130009	0	0	0
905308020	91830000	123005000	38266002	3	0	0
244192024	59091005	116680003	13924000	0	0	0
180652029	362685006	116680003	63698005	0	0	0
2228241026	45206002	116680003	400112001	0	0	0
2776554023	400177003	116680003	416939005	0	0	0
2535437027	258450006	116680003	309051001	0	0	0
121878020	298149009	116680003	118952005	0	0	0
87353029	264752007	116680003	272396007	0	0	0
2264195021	128520003	123005000	281488008	3	0	0
2762517027	414916001	246456000	288526004	1	2	0
2708246024	178728009	363699004	286558002	0	1	1
100575025	281232002	116680003	306954006	0	0	0
1639950027	363282007	260507000	309795001	1	2	0
77633026	113251008	116680003	128520003	0	0	0
2722136025	302154007	116676008	36504009	0	1	1
852807022	71854001	123005000	181254001	3	0	0
1904512029	75490006	272741003	182353008	1	2	0
2232494020	90708001	116680003	399902003	0	0	0
1826459026	249308008	168666000	118237005	2	0	0
2225760020	19829001	116680003	118946009	0	0	0
3213380022	427439005	246456000	288526004	1	2	0
1322265024	127331007	246456000	288526004	1	2	0
2695586029	67866001	116680003	414052000	0	0	0
278491024	80266002	116680003	2969000	0	0	0
2637172022	413196009	123005000	181254001	3	0	0
2846285022	268918008	116680003	267038008	0	0	0
1627290024	309038006	260507000	309795001	1	2	0
2764316020	106237007	116680003	138875005	0	0	0
19821026	106023006	116680003	116367006	0	0	0
163399020	128259008	116680003	72410000	0	0	0
2840549026	418799008	116680003	404684003	0	0	0
1664517025	118851004	116680003	118698009	0	0	0
1954018025	252142004	116680003	363660007	0	0	0
1384320020	196784009	246456000	288526004	1	2	0
2586200025	312850006	408729009	410515003	0	1	1
104150029	116313000	116680003	116312005	0	0	0
1819395020	162664008	149016008	371001000	2	0	0
3148624026	302154007	263502005	288524001	1	2	0
1323559025	128311006	260507000	309795001	1	2	0
85293025	263063009	116680003	108367008	0	0	0
2943393027	169465000	116680003	194791005	0	0	0
763026	10052007	116680003	57312000	0	0	0
2847825021	373244000	116680003	106181007	0	0	0
3230466024	53084003	246075003	409822003	0	1	0
1777889020	75924001	260686004	129304002	0	1	2
277411020	79580006	116680003	312269008	0	0	0
174357029	17322007	116680003	40733004	0	0	0
589530025	263031003	116676008	26396009	0	1	1
254138029	65216001	116680003	32457005	0	0	0
1293360026	103718005	260507000	309795001	1	2	0
2678881024	401047000	408732007	410604004	0	1	0
589621029	263047001	363698007	1893007	0	1	1
3072438026	419845000	149016008	88279005	2	0	0
3227513028	428758003	116680003	118155006	0	0	0
793758026	48661000	116676008	23583003	0	1	1
57749021	111273006	116680003	2704003	0	0	0
1982250022	309124001	118169006	39352004	0	1	0
1258894026	75478009	246456000	288526004	1	2	0
2830643023	202212003	246456000	288526004	1	2	0
774356029	40983000	123005000	182245002	3	0	0
1297677023	107957009	260870009	272125009	1	2	0
232069023	51636004	116680003	344001	0	0	0
2850838024	419241000	116680003	250428009	0	0	0
179521024	362266003	116680003	49917003	0	0	0
313563028	363072000	116680003	362958002	0	0	0
84504023	262587005	116680003	46541008	0	0	0
1283273027	90708001	246112005	272141005	1	2	0
2768818023	416939005	116680003	30217000	0	0	0
1811649024	366157005	363698007	113257007	0	1	0
2283453020	399279001	363698007	64344009	0	1	1
3259294029	428097001	246112005	272141005	1	2	0
289359022	86598002	116680003	314250002	0	0	0
3125727020	219008007	263502005	288524001	1	2	0
226490025	48185007	116680003	108037005	0	0	0
192658024	27464007	116680003	360978000	0	0	0
933443023	363161007	363698007	116003000	0	1	0
2711117021	236188004	116680003	384728007	0	0	0
695847029	127331007	116676008	108369006	0	1	1
1166484024	18526009	246456000	288526004	1	2	0
1212552025	46866001	246456000	288526004	1	2	0
743148023	2841007	123005000	245461005	3	0	0
1181200024	27624003	246456000	288526004	1	2	0
1555205022	281239006	246112005	272141005	1	2	0
855070025	72651009	123005000	243996003	3	0	0
1173506028	22911007	246112005	272141005	1	2	0
69384025	250085001	116680003	364562001	0	0	0
1703150022	371440003	116680003	364708003	0	0	0
2686525021	414824005	116680003	127035006	0	0	0
2727403026	413350009	408731000	410510008	0	1	0
1628161022	310427004	260870009	272125009	1	2	0
1961107025	276343000	116680003	386053000	0	0	0
91204023	272612002	116680003	123961009	0	0	0
1478815027	232339008	246456000	288526004	1	2	0
1278796021	87858002	246112005	272141005	1	2	0
3112155023	195967001	263502005	288524001	1	2	0
181346029	362899007	116680003	31094006	0	0	0
1493446029	236188004	260870009	272125009	1	2	0
3190045021	409066002	260686004	425689005	0	1	0
2506929023	269722001	246456000	288526004	1	2	0
1237098024	62014003	246456000	288526004	1	2	0
2704379026	364563006	116680003	255324009	0	0	0
1927460027	170635006	116680003	390798007	0	0	0
359805021	363661006	116680003	362955004	0	0	0
61677026	244011004	116680003	127951001	0	0	0
178046021	19203006	116680003	52731004	0	0	0
3138040025	274103002	263502005	288524001	1	2	0
2038084025	64597002	116680003	387713003	0	0	0
1982644021	309481000	118169006	68930004	0	1	0
2245721025	399986003	116680003	123946008	0	0	0
796432024	49832006	123005000	362168008	3	0	0
2584003021	297268004	363698007	385383008	0	1	0
2722066023	301827008	116676008	49755003	0	1	1
105177027	284003005	116680003	76069003	0	0	0
1309461021	118677009	260870009	272125009	1	2	0
1979709020	301810000	246075003	36272005	0	1	0
1375151023	194791005	246456000	288526004	1	2	0
87166020	264585001	116680003	71854001	0	0	0
184293021	22218007	116680003	7163005	0	0	0
163400029	128259008	116680003	118633002	0	0	0
101518029	281867008	116680003	64572001	0	0	0
2728314027	127070008	116676008	414645001	0	1	0
720799028	362235009	123005000	361386004	3	0	0
3179094023	129282004	116680003	363660007	0	0	0
2260400023	303270005	123005000	278859004	3	0	0
781310029	43693005	123005000	279972009	3	0	0
297977025	91521001	116680003	36887008	0	0	0
883944021	83908009	123005000	302553009	3	0	0
3179095024	306720004	116680003	363660007	0	0	0
1638766028	362977000	246112005	272141005	1	2	0
1148761025	7523003	246456000	288526004	1	2	0
2012360028	386681007	116680003	386679005	0	0	0
133941024	118972000	116680003	122489005	0	0	0
2462067020	46751006	116680003	363662004	0	0	0
2044824024	82849001	116680003	113345001	0	0	0
696417027	127856007	123005000	38266002	3	0	0
67442027	248402002	116680003	118234003	0	0	0
3035670020	128237006	263502005	90734009	0	1	0
1305103020	111590001	246112005	272141005	1	2	0
753742023	32696007	123005000	362784000	3	0	0
2701861020	249376008	116680003	406122000	0	0	0
902310026	90708001	363698007	64033007	0	1	0
2458840024	300848003	116680003	118234003	0	0	0
697395026	128303001	260686004	129306000	0	1	0
704234020	360490005	123005000	361827000	3	0	0
1892405021	371571005	260870009	272125009	1	2	0
561066028	251052000	363698007	74281007	0	1	0
597409028	272646001	123005000	38266002	3	0	0
2400097025	384628002	260870009	272125009	1	2	0
1711113023	372764000	116680003	373258003	0	0	0
1237567025	62258005	260870009	272125009	1	2	0
3157520020	421671002	263502005	288524001	1	2	0
478147027	1086007	123005000	38266002	3	0	0
1905510027	78904004	272741003	182353008	1	2	0
1913265024	107739004	260686004	129433002	0	1	1
2027028020	395022009	363698007	20139000	0	1	0
100331025	281088000	116680003	303519002	0	0	0
1685095029	90545009	116680003	363660007	0	0	0
1740046029	279500006	123005000	229765004	3	0	0
2891243021	268531006	149016008	409073007	2	0	0
2505068023	38318006	370124000	118797008	2	0	0
2769523022	12921003	116680003	416949008	0	0	0
677454023	314262003	123005000	362030008	3	0	0
2944297020	389145006	116680003	421092003	0	0	0
3007221029	267102003	116680003	25064002	0	0	0
2686172029	409835007	116680003	413857000	0	0	0
2975161024	91861009	363698007	14016003	0	1	1
2943822022	421976005	116680003	64572001	0	0	0
592109028	264274002	260686004	129284003	0	1	1
2988309023	420893000	272741003	182353008	0	1	0
