RELATIONSHIPID	CONCEPTID1	RELATIONSHIPTYPE	CONCEPTID2	CHARACTERISTICTYPE	REFINABILITY	RELATIONSHIPGROUP
738393023	26444007	123005000	229761008	3	0	0
3654276027	162388002	408731000	15240007	0	1	1
2468002022	406122000	116680003	118254002	0	0	0
1466596028	225364005	260870009	272125009	1	2	0
2228247027	45308003	116680003	21514008	0	0	0
3700418020	301229001	246456000	288526004	1	2	0
3294801025	395073001	408732007	410604004	0	1	0
3603468025	371622005	408731000	410512000	0	1	2
2536250022	276341003	116680003	118672003	0	0	0
2840070026	418138009	116680003	118222006	0	0	0
597419023	272652000	272741003	7771000	0	1	0
2284523022	400143008	123005000	128530007	3	0	0
2227596020	3855007	116680003	399902003	0	0	0
202126029	33286000	116680003	234532001	0	0	0
3316119026	48185007	363700003	49755003	0	1	1
3513506021	398968005	116680003	440131009	0	0	0
155127024	123397009	116680003	123946008	0	0	0
1183202024	28845006	246456000	288526004	1	2	0
2768081023	305018003	116680003	304907005	0	0	0
3701511024	82832008	263502005	288524001	1	2	0
248502028	61747003	116680003	22943007	0	0	0
274374028	7771000	116680003	106233006	0	0	0
2041299026	73093001	127489000	373528008	0	1	0
240115026	56551004	116680003	159562002	0	0	0
104172027	116314006	116680003	116312005	0	0	0
71643021	112698002	116680003	118745001	0	0	0
126040021	301186004	116680003	106048009	0	0	0
1380241024	195878008	246112005	272141005	1	2	0
2769718020	16650009	116680003	7704007	0	0	0
2559074020	405815000	116680003	410662002	0	0	0
3006941021	209389000	116680003	125610000	0	0	0
2942620020	71341001	116680003	119190009	0	0	0
1907239025	85537004	272741003	182353008	1	2	0
681794022	120575009	123005000	362875007	3	0	0
215689023	4147007	116680003	49755003	0	0	0
1962476025	282089006	116680003	129303008	0	0	0
2580012025	267038008	116676008	79654002	0	1	0
2761267020	413441006	246456000	288526004	1	2	0
180409021	362603002	116680003	31156008	0	0	0
3690792023	160377001	246090004	195967001	0	1	1
3524285025	363282007	363700003	19227008	0	1	1
3435825025	233620002	116676008	23583003	0	1	1
3291383020	21656000	260686004	129303008	0	1	2
2946380025	420829009	116680003	284521000	0	0	0
3539567025	316679004	370125004	370137002	2	0	0
1252677022	71620000	246112005	272141005	1	2	0
3221541022	421833007	116680003	22253000	0	0	0
253959025	65093003	116680003	34014006	0	0	0
1685328027	91858008	116680003	91860005	0	0	0
313878026	363329003	116680003	258603007	0	0	0
3225826022	428097001	116680003	128268005	0	0	0
34290021	225365006	116680003	243120004	0	0	0
3182960026	427686004	116680003	123735002	0	0	0
96638022	278382009	116680003	113251008	0	0	0
3233621020	87628006	246075003	409822003	0	1	0
2400098024	384629005	260507000	309795001	1	2	0
2835678021	281647001	116680003	116223007	0	0	0
3488638024	430230000	260507000	309795001	1	2	0
3736055022	38936003	246112005	272141005	1	2	0
3518262024	236195008	260686004	282089006	0	1	1
767970027	38481006	363698007	281159003	0	1	0
3427267024	176074005	405814001	87953007	0	1	1
3327821028	12745006	260686004	129284003	0	1	1
2009077028	385424001	116680003	105969002	0	0	0
1889536027	363536003	272741003	182353008	1	2	0
93352020	275498002	116680003	301810000	0	0	0
2698602021	91860005	116680003	94716000	0	0	0
3265979028	430636002	116680003	120573002	0	0	0
200328025	32153003	116680003	31156008	0	0	0
2347053029	218972004	246112005	272141005	1	2	0
2542455025	12402003	116680003	280115004	0	0	0
1555206023	281239006	246456000	288526004	1	2	0
3167996025	84410009	263502005	288524001	1	2	0
3005473029	91724006	116680003	82094008	0	0	0
2404036029	392091000	260870009	272125009	1	2	0
91233024	272631008	116680003	272625005	0	0	0
2714423020	111438007	47429007	90708001	0	1	0
1497995020	237288003	246112005	272141005	1	2	0
122010022	298257001	116680003	366718006	0	0	0
2943792023	315215002	116680003	373572006	0	0	0
3363279021	41141002	363704007	14742008	0	1	1
722086025	362587009	123005000	38266002	3	0	0
255395029	65978000	116680003	262525000	0	0	0
1813150025	371583007	246075003	81325006	0	1	0
3149939023	31387002	263502005	288524001	1	2	0
1883879026	304907005	272741003	182353008	1	2	0
231614023	5137004	116680003	108367008	0	0	0
47948029	110481003	116680003	60134006	0	0	0
2014847025	387910009	116680003	362884007	0	0	0
3157395020	420740008	263502005	288524001	1	2	0
3747357026	271712005	263502005	288524001	1	2	0
3742983022	91175000	246112005	272141005	1	2	0
3163654025	64572001	263502005	288524001	1	2	0
3506799022	387517004	116680003	300070004	0	0	0
855179027	72696002	123005000	362875007	3	0	0
137037024	119290003	116680003	86273004	0	0	0
2022410021	392091000	363702006	225365006	0	1	0
64565025	245849007	116680003	280115004	0	0	0
3513130028	49228006	116680003	363664003	0	0	0
219437027	43851006	116680003	46148009	0	0	0
3284808023	19787009	116680003	431938005	0	0	0
2690037021	363549008	116680003	111064005	0	0	0
2407863023	399269003	246112005	272141005	1	2	0
1885320021	31094006	272741003	182353008	1	2	0
1563846023	284003005	246456000	288526004	1	2	0
1927461028	170638008	116680003	390798007	0	0	0
1591901023	293304001	246112005	272141005	1	2	0
2726731026	414026006	116676008	415181008	0	1	0
1670695021	21514008	116680003	12921003	0	0	0
723128022	2033006	123005000	302553009	3	0	0
3488544029	430940009	246112005	272141005	1	2	0
2760425024	282100009	246112005	272141005	1	2	0
553662023	245428003	272741003	7771000	0	1	0
423848024	363820009	116680003	363788007	0	0	0
550988023	244508006	123005000	361827000	3	0	0
1310072023	118947000	246456000	288526004	1	2	0
2536184029	272673000	116680003	21793004	0	0	0
26907026	108899006	116680003	366737002	0	0	0
2650481027	281906001	116680003	82568006	0	0	0
3151635024	363106000	260507000	309795001	1	2	0
1713255026	373405005	116680003	50043002	0	0	0
3149658027	312342009	263502005	288524001	1	2	0
3714561020	248718009	246112005	272141005	1	2	0
753741027	32696007	272741003	24028007	0	1	0
2769585028	13975002	116680003	410047003	0	0	0
275752025	78564009	116680003	310611001	0	0	0
3412471029	413442004	116676008	22331004	0	1	1
165330020	129316008	116680003	129415008	0	0	0
3171670022	407674008	116680003	427640001	0	0	0
3747565027	386808001	246112005	272141005	1	2	0
1310261022	119608007	260507000	309795001	1	2	0
2688208027	129003000	116680003	413634008	0	0	0
2946432027	385055001	116680003	421378002	0	0	0
2854071028	240634004	246075003	62300007	0	1	0
3282573020	258539005	116680003	430268003	0	0	0
2709661024	225552003	116676008	13924000	0	1	0
708848024	15776009	123005000	243984005	3	0	0
1293354026	103715008	260507000	309795001	1	2	0
855131023	72674008	123005000	181216001	3	0	0
156648027	123955006	116680003	68367000	0	0	0
1896412026	45653009	272741003	182353008	1	2	0
3393526020	13975002	363698007	85537004	0	1	1
660345023	118292001	260686004	129303008	0	1	0
354334023	363605000	116680003	119567009	0	0	0
2536188026	272741003	116680003	410662002	0	0	0
1670770026	21829004	116680003	106063007	0	0	0
3153079026	389145006	263502005	288524001	1	2	0
24366029	107666005	116680003	107658001	0	0	0
2940310029	310651003	116680003	71341001	0	0	0
2745476027	287728004	363700003	31113003	0	1	1
250419020	62907002	116680003	50043002	0	0	0
2261036023	312563005	123005000	229761008	3	0	0
20069022	106148006	116680003	18373002	0	0	0
91231021	272630009	116680003	128181006	0	0	0
1985106024	315306007	260686004	302199004	0	1	0
1702430024	370909005	116680003	370894009	0	0	0
127145022	118227000	116680003	82832008	0	0	0
3298580029	53084003	116676008	9656002	0	1	1
24386025	107682006	116680003	49755003	0	0	0
3354819027	395099008	246090004	363346000	0	1	1
15259021	181814009	116680003	53620006	0	0	0
2840722029	418560003	116680003	49755003	0	0	0
100576029	281232002	116680003	774007	0	0	0
170975028	361110005	116680003	321667001	0	0	0
100593029	281242000	116680003	66019005	0	0	0
296524020	90708001	116680003	118948005	0	0	0
2565781027	410599005	116680003	410598002	0	0	0
3186169028	421663001	116680003	272673000	0	0	0
2017425027	389044008	116680003	118855008	0	0	0
341198023	257557008	116680003	276339004	0	0	0
3567220027	75325006	116680003	68526006	0	0	0
757850024	344001	123005000	182281004	3	0	0
1341243025	178728009	260507000	309795001	1	2	0
2988428028	421095001	246456000	288526004	1	2	0
3327357026	52890006	363698007	15425007	0	1	1
553655025	245424001	123005000	256876008	3	0	0
3697571022	443820000	246112005	272141005	1	2	0
2026697029	394865001	116680003	257585005	0	0	0
170942020	361102009	116680003	181319006	0	0	0
2840663025	419656003	116680003	129264002	0	0	0
220932020	44772007	116680003	237288003	0	0	0
1713360025	373481003	116680003	372711004	0	0	0
193691022	28087009	116680003	72704001	0	0	0
3460246021	45835000	260686004	129382001	0	1	1
3347513024	274334006	405813007	39352004	0	1	1
2632634020	406162001	260686004	360152008	0	1	0
2705002024	372711004	116680003	363549008	0	0	0
3068019024	389145006	42752001	418925002	0	1	0
3760567027	249561001	246456000	288526004	1	2	0
3167355020	81405006	263502005	288524001	1	2	0
795691027	49483002	363698007	72410000	0	1	0
667878021	118965001	123005000	278858007	3	0	0
1194019020	35524003	246456000	288526004	1	2	0
1309790027	118855008	260507000	309795001	1	2	0
2228529023	48469005	116680003	123038009	0	0	0
246961020	6076005	116680003	2255006	0	0	0
3533650020	363328006	370133003	413675001	0	1	1
1080935023	366157005	363714003	310611001	0	1	0
1411357023	202219007	246112005	272141005	1	2	0
3728160023	370996005	246112005	272141005	1	2	0
3227829025	123014005	116680003	12745006	0	0	0
3178723023	304527002	116680003	427286007	0	0	0
1710471029	372208001	116680003	119186007	0	0	0
266243025	72674008	116680003	31094006	0	0	0
1713034021	373229001	116680003	372555007	0	0	0
136239021	119203005	116680003	119205003	0	0	0
86136024	263703002	116680003	288533004	0	0	0
3573828025	20135006	116680003	386053000	0	0	0
3690794024	160377001	408732007	444148008	0	1	1
2464215029	928000	116680003	106028002	0	0	0
1328752024	170642006	260870009	272125009	1	2	0
3246338022	22943007	123005000	262225004	3	0	0
100430025	281159003	116680003	51114001	0	0	0
2535502028	258541006	116680003	123038009	0	0	0
84505024	262588000	116680003	46541008	0	0	0
168851029	360490005	116680003	39352004	0	0	0
2550860020	76069003	116680003	312225001	0	0	0
1297807022	108193009	260507000	309795001	1	2	0
3631353024	202257007	116680003	443559000	0	0	0
3531922027	108034003	260686004	129304002	0	1	1
2695747026	108037005	116680003	14861000	0	0	0
98092026	279500006	116680003	303409005	0	0	0
127373027	302154007	116680003	111227009	0	0	0
3585682024	240635003	370135005	442614005	0	1	0
1324579027	129156001	246456000	288526004	1	2	0
2743020026	113262008	116680003	118633002	0	0	0
2993828020	257293006	116680003	16650009	0	0	0
155649028	123636009	116680003	348591003	0	0	0
1309458020	118676000	260507000	309795001	1	2	0
2586083021	312225001	363698007	21793004	0	1	0
667652026	306717007	123005000	362266003	3	0	0
126888020	301810000	116680003	40733004	0	0	0
3106596024	173300003	263502005	288524001	1	2	0
2852609025	108217004	260686004	419656003	0	1	0
610126020	281231009	123005000	302548004	3	0	0
1283274022	90708001	246456000	288526004	1	2	0
136343023	119214008	116680003	14742008	0	0	0
2546632021	38033009	116680003	280115004	0	0	0
2010565029	386050002	127489000	372711004	0	1	0
711740020	16932000	363698007	62834003	0	1	0
1229990025	57639000	260870009	272125009	1	2	0
3201600027	360604002	149016008	32062004	2	0	0
40173028	229921003	116680003	255620007	0	0	0
2840246021	418715001	116680003	272379006	0	0	0
179235020	362164005	116680003	55572008	0	0	0
2227879028	41427001	116680003	399902003	0	0	0
2840625022	419620001	116680003	272379006	0	0	0
1007112020	274391001	363703001	261004008	0	1	0
91089020	272520006	116680003	260245000	0	0	0
3434593028	80146002	405813007	66754008	0	1	1
256306026	66523006	116680003	118255001	0	0	0
308785029	96367001	116680003	67866001	0	0	0
3766698029	419003001	263502005	288524001	1	2	0
100945026	281488008	116680003	82094008	0	0	0
720487023	362164005	272741003	7771000	0	1	0
3393862027	68526006	363699004	272181003	0	1	1
3103886029	123946008	263502005	288524001	1	2	0
3310477022	49438003	363701004	105590001	0	1	2
1620566024	301811001	246112005	272141005	1	2	0
664381026	304066000	123005000	302551006	3	0	0
1067707020	196781001	363698007	66754008	0	1	2
91271027	272655003	116680003	362899007	0	0	0
3450791025	311774002	405813007	71854001	0	1	1
667631023	118952005	363698007	39352004	0	1	0
93747028	276339004	116680003	308916002	0	0	0
123618021	299321000	116680003	118952005	0	0	0
2541038023	408880004	116680003	408877000	0	0	0
189202020	25305005	116680003	67866001	0	0	0
1962420022	281905002	123005000	118760003	3	0	0
163815023	128482007	116680003	128139000	0	0	0
46944024	110406006	116680003	49755003	0	0	0
3307727029	10849003	363700003	19227008	0	1	1
785069020	4527007	123005000	361827000	3	0	0
1711025023	372695000	116680003	373247007	0	0	0
280650020	81612006	116680003	58909005	0	0	0
684935029	334377002	123005000	361827000	3	0	0
3514533027	41381004	116676008	23583003	0	1	1
3767026028	392570002	263502005	288524001	1	2	0
2686437021	414388001	116680003	108369006	0	0	0
3000692021	40173000	116680003	119608007	0	0	0
2637922024	373573001	408731000	410512000	0	1	0
3705066024	7571003	246112005	272141005	1	2	0
269990021	75025002	116680003	79580006	0	0	0
2460504025	128605003	116680003	302293008	0	0	0
95164022	277302009	116680003	272099008	0	0	0
1203326023	41141002	260870009	272125009	1	2	0
1328300021	169465000	246112005	272141005	1	2	0
127875025	302508007	116680003	71854001	0	0	0
2296918026	103693007	260507000	309795001	1	2	0
3282572026	258539005	116680003	309125000	0	0	0
33600028	224888009	116680003	224884006	0	0	0
1323564026	128313009	260870009	272125009	1	2	0
811770027	55572008	123005000	302508007	3	0	0
2683978023	308913005	116680003	362981000	0	0	0
903569029	91175000	363698007	25087005	0	1	0
1309438024	118666003	260507000	309795001	1	2	0
2468094026	406162001	116680003	275908000	0	0	0
3751659021	301365009	246112005	272141005	1	2	0
3148631027	302168000	263502005	288524001	1	2	0
2556784027	208766000	116680003	263021005	0	0	0
177932021	361725000	116680003	6834003	0	0	0
3438038022	23968004	260686004	129304002	0	1	1
1257195025	74400008	246112005	272141005	1	2	0
996922020	249376008	363698007	312533001	0	1	0
2047368020	89587004	116680003	386671008	0	0	0
1513065025	240635003	246456000	288526004	1	2	0
3107698024	186435004	263502005	288524001	1	2	0
1936112022	19203006	123005000	118760003	3	0	0
1548047023	274424003	260870009	272125009	1	2	0
707551024	361107003	123005000	229757002	3	0	0
2563899025	373516000	116680003	410942007	0	0	0
3594428022	275498002	370135005	441862004	0	1	0
3328863026	128395003	363700003	19227008	0	1	1
2562652026	412774003	116680003	278448002	0	0	0
2565682026	410516002	116680003	36692007	0	0	0
3744478023	301226008	246456000	288526004	1	2	0
3025748021	111273006	263502005	424124008	0	1	0
770794020	39607008	123005000	82094008	3	0	0
1154167021	10849003	260870009	272125009	1	2	0
2846355026	269722001	116680003	419901001	0	0	0
171574027	15672000	116680003	119567009	0	0	0
3697708026	444003007	246112005	272141005	1	2	0
1865088026	244221000	272741003	182353008	1	2	0
1834031029	113193004	272741003	182353008	1	2	0
2769524027	12921003	116680003	416631005	0	0	0
3407984027	129154003	116676008	108369006	0	1	1
1638687029	362961001	260870009	272125009	1	2	0
1296738024	105635000	246456000	288526004	1	2	0
1188348026	31992008	246456000	288526004	1	2	0
3265338023	38481006	116680003	280128006	0	0	0
3310478028	49438003	405813007	66754008	0	1	3
3737019023	106098005	246456000	288526004	1	2	0
3646814022	57177007	408731000	410511007	0	1	0
1531426024	263031003	246456000	288526004	1	2	0
3701321026	297268004	246112005	272141005	1	2	0
2850769028	418065000	116680003	73093001	0	0	0
1215315021	48661000	246112005	272141005	1	2	0
3164355026	67794001	263502005	288524001	1	2	0
2467384026	405814001	116680003	363704007	0	0	0
3464420025	107907001	363704007	86762007	0	1	1
793588022	48566001	123005000	128530007	3	0	0
2771436022	61685007	116680003	416631005	0	0	0
722843029	362785004	123005000	362603002	3	0	0
3703583021	164471009	246112005	272141005	1	2	0
2041939020	74943008	116680003	387713003	0	0	0
51234023	236246004	116680003	14861000	0	0	0
2565699025	410533009	116680003	71388002	0	0	0
3628128027	195979001	116680003	443559000	0	0	0
3722049020	299321000	246456000	288526004	1	2	0
707881022	15425007	123005000	302553009	3	0	0
19391025	105800004	116680003	105799003	0	0	0
3234403021	170588009	408730004	410546004	0	1	0
98095029	279502003	116680003	66014000	0	0	0
298535021	91809009	116680003	91808001	0	0	0
2840485028	419901001	116680003	269723006	0	0	0
3150847024	34565006	263502005	288524001	1	2	0
2705156026	373572006	116680003	413350009	0	0	0
1908584026	90572001	272741003	182353008	1	2	0
2948154029	280137006	47429007	73211009	0	1	0
653982021	299717005	123005000	362030008	3	0	0
2831972028	416406003	363589002	363787002	1	2	0
463111025	106028002	363698007	26107004	0	1	0
3310475025	49438003	260686004	129289008	0	1	2
174755023	361381009	116680003	58675001	0	0	0
1653178025	108629001	116680003	372519004	0	0	0
163497021	128303001	116680003	118292001	0	0	0
2683514021	118436003	116680003	249562008	0	0	0
3755692022	248982007	246456000	288526004	1	2	0
3619135026	30556007	116680003	444003007	0	0	0
3626954027	212766001	116680003	443559000	0	0	0
2463428026	76069003	116680003	118953000	0	0	0
3762866024	162783008	246456000	288526004	1	2	0
774993028	41216001	123005000	362206001	3	0	0
2044825020	82849001	116680003	2969000	0	0	0
666469026	118823008	363704007	28231008	0	1	0
3352552028	194785008	363705008	24184005	0	1	0
2830188023	119290003	260507000	309795001	1	2	0
1587525028	292670005	246112005	272141005	1	2	0
289212028	86508006	116680003	3525006	0	0	0
152902021	339947000	116680003	133936004	0	0	0
2761782025	414027002	246456000	288526004	1	2	0
697400025	128313009	363704007	127903009	0	1	0
2549412028	63130001	116680003	245849007	0	0	0
2408840027	400143008	272741003	182353008	1	2	0
2833301020	5137004	246456000	288526004	1	2	0
3763960023	302292003	263502005	288524001	1	2	0
3458579024	87279008	260686004	129304002	0	1	1
702621028	359989001	123005000	362266003	3	0	0
2689224022	19829001	116680003	301230006	0	0	0
3566488025	69948000	116680003	422525002	0	0	0
1322982027	128136007	246112005	272141005	1	2	0
3170961027	95896000	263502005	288524001	1	2	0
3741108027	313287004	246456000	288526004	1	2	0
1982147026	309049000	118168003	49755003	0	1	0
3067059020	370218001	363698007	20139000	0	1	0
3427268025	176074005	260686004	129303008	0	1	1
3457608020	112902005	405813007	119221008	0	1	1
3294800029	395073001	408730004	385652002	0	1	0
1288881022	94716000	246456000	288526004	1	2	0
240875020	57032008	116680003	115070006	0	0	0
1205587027	42560003	260507000	309795001	1	2	0
3513647026	316535005	116680003	370126003	0	0	0
3012061023	424124008	116680003	288524001	0	0	0
31888025	223503004	116680003	223497007	0	0	0
1917756028	119365002	118168003	13924000	0	1	0
1674983027	42030000	116680003	118943001	0	0	0
3149653020	312225001	263502005	288524001	1	2	0
2839986026	409073007	116680003	128927009	0	0	0
781670029	43851006	272741003	7771000	0	1	0
753552024	32611003	123005000	181261002	3	0	0
3639081023	266365004	116680003	443559000	0	0	0
264969027	71892000	116680003	85232009	0	0	0
262829028	70581004	116680003	334886004	0	0	0
612188026	281901006	123005000	302553009	3	0	0
1907896027	87953007	272741003	182353008	1	2	0
672028029	119253004	123005000	361355005	3	0	0
2951603026	421095001	42752001	418925002	0	1	0
3268829026	55071005	116680003	430230000	0	0	0
3405376021	161501007	246090004	38341003	0	1	1
3139601026	282771003	263502005	288524001	1	2	0
3636799020	266228004	116680003	443559000	0	0	0
3716841020	359752005	246112005	272141005	1	2	0
3079084028	75924001	405813007	89837001	0	1	2
137040024	119291004	116680003	50410009	0	0	0
3598890020	274357000	405813007	122489005	0	1	1
426695027	366671003	116680003	118952005	0	0	0
3617429025	442285009	260870009	272125009	1	2	0
347710027	301811001	116680003	87628006	0	0	0
2218422028	106181007	116680003	115668003	0	0	0
881249025	8279000	123005000	302553009	3	0	0
1486797028	234532001	246112005	272141005	1	2	0
1550117028	275498002	246456000	288526004	1	2	0
673856028	119523007	363698007	14742008	0	1	0
2998842026	20139000	116680003	312419003	0	0	0
1309733027	118824002	260870009	272125009	1	2	0
2690161028	27550009	116680003	21829004	0	0	0
146535028	363787002	116680003	138875005	0	0	0
1921745023	127465007	118169006	122865005	0	1	0
3757352025	249562008	263502005	288524001	1	2	0
718775028	19203006	123005000	302553009	3	0	0
673078023	310651003	123005000	302543008	3	0	0
794714022	49076000	123005000	182294002	3	0	0
164677026	128932005	116680003	128931003	0	0	0
2587313029	408879002	363702006	408876009	0	1	0
1554679026	280137006	246112005	272141005	1	2	0
139726024	312419003	116680003	91689009	0	0	0
3010200024	422400008	116680003	64572001	0	0	0
1205588021	42560003	260870009	272125009	1	2	0
170918021	361097006	116680003	272625005	0	0	0
1332604023	173300003	246112005	272141005	1	2	0
165510022	129445006	116680003	129325002	0	0	0
1915966026	113293009	123005000	118760003	3	0	0
95243027	277367001	116680003	277302009	0	0	0
96630026	278378007	116680003	278368009	0	0	0
1887444023	34922002	272741003	182353008	1	2	0
671858020	119203005	123005000	181298001	3	0	0
826870024	61379005	123005000	362603002	3	0	0
173816020	17006003	116680003	103713001	0	0	0
1493490023	236218001	260870009	272125009	1	2	0
586800027	261030007	123005000	181254001	3	0	0
1893675022	373407002	246456000	288526004	1	2	0
3715041025	198288003	263502005	288524001	1	2	0
144611029	272379006	116680003	138875005	0	0	0
1920092023	122580007	370133003	41508009	0	1	1
428927023	10200004	123005000	302553009	3	0	0
19370022	105788000	116680003	63653004	0	0	0
3348913027	78133002	363700003	49755003	0	1	1
2563759023	372884008	116680003	406463001	0	0	0
3546672027	311975009	149016008	80917008	2	0	0
2940692025	420473002	116680003	22943007	0	0	0
2581052021	280133005	363698007	1490004	0	1	0
200191023	32062004	116680003	69105007	0	0	0
3265925021	59820001	116680003	87784001	0	0	0
660329021	302536002	123005000	361827000	3	0	0
2942177022	53009005	116680003	373873005	0	0	0
2581410024	281691001	260686004	360152008	0	1	0
2704709028	372029004	116680003	303455007	0	0	0
146586022	120574008	116680003	70104002	0	0	0
255598028	661005	116680003	89545001	0	0	0
3336162022	373410009	116676008	7906001	0	1	1
79605021	258349007	116680003	303102005	0	0	0
32486020	223999001	116680003	223725007	0	0	0
82717022	261004008	116680003	363675004	0	0	0
3167199022	80612004	263502005	288524001	1	2	0
2689432027	21371007	116680003	118698009	0	0	0
1629367023	312119006	246112005	272141005	1	2	0
1507775026	239739005	246456000	288526004	1	2	0
1638791028	362988006	260507000	309795001	1	2	0
606787021	279493001	123005000	302512001	3	0	0
63952023	245424001	116680003	14742008	0	0	0
106187023	284667009	116680003	284666000	0	0	0
1082106022	366718006	363698007	39352004	0	1	0
123483028	299231009	116680003	118952005	0	0	0
774996020	41216001	123005000	362265004	3	0	0
6997020	169443000	116680003	362961001	0	0	0
231305023	51185008	116680003	67734004	0	0	0
2688207021	129002005	116680003	413634008	0	0	0
1210893021	45835000	260507000	309795001	1	2	0
2460889028	19660004	116680003	248402002	0	0	0
724805028	2095001	123005000	361381009	3	0	0
2012166027	386618008	116680003	386617003	0	0	0
823839024	60184004	123005000	302508007	3	0	0
3536295025	389044008	363700003	75753009	0	1	1
2224451021	125594001	116680003	127278005	0	0	0
3747880025	249376008	246112005	272141005	1	2	0
2012164029	386617003	116680003	118234003	0	0	0
241864028	57639000	116680003	108034003	0	0	0
3730564028	268918008	246112005	272141005	1	2	0
617552023	116308004	363698007	16982005	0	1	0
612024025	281832008	123005000	38266002	3	0	0
3226869023	62300007	116680003	428002001	0	0	0
1212551021	46866001	246112005	272141005	1	2	0
63958022	245428003	116680003	72592005	0	0	0
3451947029	93142004	116676008	128931003	0	1	1
3713649026	414915002	246456000	288526004	1	2	0
423816020	363788007	116680003	363787002	0	0	0
1834004027	11281008	272741003	182353008	1	2	0
3548925021	38904005	260686004	129303008	0	1	1
2218713025	107957009	116680003	107907001	0	0	0
1864919023	244016009	272741003	182353008	1	2	0
671941025	119221008	123005000	302512001	3	0	0
550210026	244202008	123005000	362030008	3	0	0
2687512021	413477004	116680003	406455002	0	0	0
51156025	236218001	116680003	14861000	0	0	0
3744833025	300307005	246112005	272141005	1	2	0
2458165023	279001004	116680003	118234003	0	0	0
2682844024	298179002	116680003	298325004	0	0	0
3332250027	267931000	363698007	312816002	0	1	1
86084029	263654008	116680003	276800000	0	0	0
190431027	26107004	116680003	91689009	0	0	0
2546844022	39866004	116680003	410607006	0	0	0
266111021	72592005	116680003	485005	0	0	0
840909021	6685009	123005000	362875007	3	0	0
121574025	297935002	116680003	53065001	0	0	0
3283156021	417076003	116680003	430940009	0	0	0
3575310024	371622005	116680003	373573001	0	0	0
1924827027	15776009	123005000	118760003	3	0	0
2551914025	85769006	116680003	408637006	0	0	0
3584652020	87628006	370135005	441862004	0	1	0
137042027	119292006	116680003	84410009	0	0	0
706499025	360972004	123005000	302553009	3	0	0
3101735024	105635000	263502005	288524001	1	2	0
2563855023	373272007	116680003	410942007	0	0	0
3589234029	128482007	263502005	424124008	0	1	0
3513714028	316677002	116680003	370126003	0	0	0
223355025	46242002	116680003	91720002	0	0	0
2772554021	9121000	116680003	107944001	0	0	0
1310839024	119916001	260870009	272125009	1	2	0
3569271022	129302003	116680003	363661006	0	0	0
1324339024	128945009	246456000	288526004	1	2	0
3551418024	302168000	363698007	14742008	0	1	1
1886052022	314297001	272741003	182353008	1	2	0
107768026	116596006	116680003	79440004	0	0	0
2397601023	363072000	260507000	309795001	1	2	0
76954029	113193004	116680003	360769001	0	0	0
961490020	194785008	363698007	281159003	0	1	0
1653120023	108427008	116680003	372764000	0	0	0
3456741024	103719002	260686004	282089006	0	1	1
1306729024	112697007	260507000	309795001	1	2	0
1146576029	6142004	246112005	272141005	1	2	0
2764394022	202210006	116680003	263021005	0	0	0
19737025	105981003	116680003	56265001	0	0	0
1214538028	48146000	246456000	288526004	1	2	0
1933841020	181277001	123005000	118760003	3	0	0
3260216021	170586008	363589002	363787002	1	2	0
3018200023	202210006	263502005	255227004	0	1	0
612196020	281906001	123005000	302553009	3	0	0
3399048025	82874003	363704007	71854001	0	1	1
838670021	661005	123005000	302549007	3	0	0
1266727025	80146002	260507000	309795001	1	2	0
2939868029	276329005	116680003	106029005	0	0	0
1837693022	16982005	272741003	182353008	1	2	0
3398211021	108037005	405813007	89837001	0	1	1
3373218023	9121000	260686004	129304002	0	1	1
1886279025	314790003	272741003	182353008	1	2	0
3181391029	176143006	116680003	288013007	0	0	0
2950708021	74627003	47429007	73211009	0	1	0
794514024	48979004	123005000	362875007	3	0	0
1888411025	361103004	272741003	182353008	1	2	0
3711275027	107647005	263502005	288524001	1	2	0
2686476022	414644002	116680003	367651003	0	0	0
819488022	58675001	123005000	278197002	3	0	0
3285055021	404189009	116680003	52684005	0	0	0
1309791028	118855008	260870009	272125009	1	2	0
722452027	362685006	123005000	181608004	3	0	0
3605941023	158705009	168666000	371622005	2	0	0
3570880024	48194001	116680003	38341003	0	0	0
2233998020	363328006	116680003	119376003	0	0	0
3459927023	263031003	116676008	26396009	0	1	1
103041023	282771003	116680003	48125009	0	0	0
3173200023	14861000	116680003	392064002	0	0	0
2010571024	386053000	116680003	128927009	0	0	0
2537063028	11639007	116680003	59091005	0	0	0
1237097025	62014003	246112005	272141005	1	2	0
77863022	256876008	116680003	113276009	0	0	0
1509028027	239953001	246112005	272141005	1	2	0
3177512024	264274002	116680003	363687006	0	0	0
131609020	305018003	116680003	24136001	0	0	0
351619021	133933007	116680003	133931009	0	0	0
664366021	304061005	123005000	362874006	3	0	0
38779022	229013007	116680003	67314002	0	0	0
3735676020	118199002	246456000	288526004	1	2	0
2686481029	413674002	116680003	260769002	0	0	0
553657022	245425000	123005000	181254001	3	0	0
1162257023	15938005	246456000	288526004	1	2	0
108987028	286851003	116680003	286850002	0	0	0
2552516024	91251008	116680003	409023009	0	0	0
2684029020	309904001	116680003	224884006	0	0	0
3544879021	24448007	168666000	186435004	2	0	0
804842028	53120007	123005000	38266002	3	0	0
3292302025	38481006	363705008	24184005	0	1	0
824393022	60413009	123005000	302551006	3	0	0
1982018020	308501009	116680003	243853007	0	0	0
1552673026	277132007	260507000	309795001	1	2	0
